fips_code,name,state,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,pop_2015,pop_2016,pop_2017,pop_2018,pop_2019
38103,Wells County,ND,27682,27738,27707,27715,27814,27851,27865,27958,28083,28296
38105,Williams County,ND,22589,24406,26735,29591,32106,35301,34213,33467,35469,37589
39001,Adams County,OH,443691,452201,460558,469978,479946,490443,497734,503590,511354,517421
39003,Allen County,OH,355945,358974,360890,363355,365147,367362,369412,371723,375079,379299
39005,Ashland County,OH,53321,53252,53239,53153,53161,53310,53520,53662,53706,53484
39007,Ashtabula County,OH,101403,101085,100252,99746,99027,98404,98171,97748,97587,97241
39009,Athens County,OH,65173,65079,64610,64594,64783,65886,66352,66503,65519,65327
39011,Auglaize County,OH,45898,45741,45770,45801,45737,45734,45766,45753,45736,45656
39013,Belmont County,OH,70333,70122,69709,69563,69367,68973,68606,68002,67533,67006
39015,Brown County,OH,6919,6882,6890,6864,6832,6753,6637,6609,6563,6578
39017,Butler County,OH,20932,20866,20670,20356,20327,20162,20012,19888,19631,19448
39019,Carroll County,OH,27553,27466,27623,27791,27734,27755,27728,27865,28097,28380
39021,Champaign County,OH,201546,203197,204630,206425,207942,209382,210198,210425,209918,209689
39023,Clark County,OH,22925,22928,22755,22582,22557,22513,22602,22184,22313,22320
39025,Clermont County,OH,197604,198859,199487,200447,201454,201995,203165,204260,205526,206428
39027,Clinton County,OH,37843,38031,37918,37731,37646,37665,37599,37645,37697,37562
39029,Columbiana County,OH,107890,107419,106620,105959,105621,104714,103817,103062,102473,101883
39031,Coshocton County,OH,36938,36931,36823,36723,36531,36577,36617,36536,36596,36600
39033,Crawford County,OH,61956,61796,61911,61667,61807,61904,62263,62894,63379,63257
39035,Cuyahoga County,OH,1278088,1270331,1266106,1265442,1263201,1258739,1254144,1247581,1241718,1235072
39037,Darke County,OH,52963,52653,52515,52306,52184,51981,51624,51549,51299,51113
39039,Defiance County,OH,39082,39005,38827,38564,38525,38326,38140,38156,38089,38087
39041,Delaware County,OH,117665,117901,117027,116831,116487,115767,115657,115246,114297,114135
39043,Erie County,OH,919152,919843,919906,920869,921755,920644,918678,919034,919717,918702
39045,Fairfield County,OH,919355,928000,935099,939924,944196,944943,944347,943038,943971,943332
39047,Fayette County,OH,17229,17052,16945,16824,16772,16696,16563,16466,16445,16302
39049,Franklin County,OH,31746,31776,31690,31553,31559,31515,31611,31542,31298,31362
39051,Fulton County,OH,12215,12240,12169,12170,12081,12138,12099,12131,12308,12477
39053,Gallia County,OH,31072,31031,30886,30685,30463,30249,30186,30162,29945,29898
39055,Geauga County,OH,93389,93292,93771,93846,93979,93894,93845,93881,93945,93649
39057,Greene County,OH,8991,8903,8848,8748,8584,8508,8482,8310,8209,8111
39059,Guernsey County,OH,40155,39910,39876,39706,39690,39392,39211,39066,39011,38875
39061,Hamilton County,OH,14683,14595,14721,14342,14071,14272,14303,14364,14262,14428
39063,Hancock County,OH,9433,9395,9079,8952,8571,8578,8633,8539,8368,8457
39065,Hardin County,OH,4319,4294,4281,4177,4149,4067,3991,3922,3893,3821
39067,Harrison County,OH,39330,39188,39011,39000,39173,39532,39661,39777,40214,40515
39069,Henry County,OH,17296,17377,17153,17129,17079,17101,17072,17115,17173,17205
39071,Highland County,OH,43621,43378,42964,43195,43093,42960,43006,42903,43052,43161
39073,Hocking County,OH,29478,29466,29304,28653,28743,28500,28393,28436,28357,28264
39075,Holmes County,OH,19843,19838,19697,19594,19564,19273,19398,19427,19443,19617
39077,Huron County,OH,33083,32766,32453,32256,32038,31763,31486,31306,31211,30981
39079,Jackson County,OH,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626
39081,Jefferson County,OH,658215,658109,658061,659265,659972,660455,660343,659599,659429,658573
39083,Knox County,OH,52912,52705,52302,52129,51944,51370,50917,50577,49978,49699
39085,Lake County,OH,64735,64251,63954,63796,64044,64260,63903,64111,64317,64386
39087,Lawrence County,OH,34342,34051,33806,33575,33444,33135,33227,33063,32941,32924
39089,Licking County,OH,166705,167164,167589,168461,169410,170611,171993,173617,175666,176862
39091,Logan County,OH,22308,22242,21928,22031,21866,21729,21732,21739,21673,21466
39093,Lorain County,OH,301478,301874,301712,303098,304464,305417,306607,307441,309052,309833
39095,Lucas County,OH,8898,8880,8778,8697,8636,8610,8555,8533,8617,8600
39097,Madison County,OH,336095,339565,342730,346625,349796,352977,356729,361762,367004,372909
39099,Mahoning County,OH,238381,237363,235702,234393,233391,231846,230269,229791,229216,228683
39101,Marion County,OH,30816,30652,30484,30224,30199,30119,29960,29792,29750,29709
39103,Medina County,OH,172509,173504,173623,174639,175855,176126,176876,178176,178978,179746
39105,Meigs County,OH,23731,23648,23572,23443,23277,23180,23166,23071,23064,22907
39107,Mercer County,OH,16409,16316,16163,16075,15901,15746,15602,15608,15551,15437
39109,Miami County,OH,36810,36649,36529,36167,36070,36004,36043,35864,35646,35516
39111,Monroe County,OH,23005,22796,22581,22170,21926,21717,21548,21290,21062,20733
39113,Montgomery County,OH,229505,229189,228874,228190,227551,227279,227170,227265,226504,226486
39115,Morgan County,OH,119608,120024,120102,119571,119444,119257,119006,118918,119203,119679
39117,Morrow County,OH,34790,34810,34834,34846,34937,34943,34922,34911,35113,35328
39119,Muskingum County,OH,86214,86243,85794,85649,85905,86194,85993,86123,86131,86215
39121,Noble County,OH,47454,47294,47190,47240,47367,47515,47398,47329,47543,47744
39123,Ottawa County,OH,6096,6064,6029,6044,6030,5934,5905,5817,5752,5704
39125,Paulding County,OH,142837,143606,144738,146753,148532,151649,155246,159509,164053,168667
39127,Perry County,OH,10563,10450,10163,9999,9801,9640,9532,9302,9070,8923
39129,Pickaway County,OH,55740,55948,56237,56355,56704,56989,57545,57740,58077,58457
39131,Pike County,OH,32970,33025,33215,33715,33199,33496,33464,33349,33242,33114
39133,Portage County,OH,161386,161875,161383,161695,162463,162594,162521,162473,162502,162466
39135,Preble County,OH,42170,41986,41812,41671,41495,41297,41157,41116,41011,40882
39137,Putnam County,OH,74220,73652,72927,72370,71971,71939,72373,73384,74043,74521
39139,Richland County,OH,16194,16190,16134,16008,16020,15957,15829,15837,15695,15513
39141,Ross County,OH,78098,77581,77341,77283,77095,77049,76848,77295,76884,76666
39143,Sandusky County,OH,60885,60609,60467,60049,59827,59475,59317,59093,58740,58518
39145,Scioto County,OH,79664,79408,78783,78304,77476,76992,76436,75976,75480,75314
39147,Seneca County,OH,35266,35380,35388,35250,34879,34801,34710,34246,34179,34016
39149,Shelby County,OH,196032,197952,200912,204039,206280,208959,211282,213633,215583,217702
39151,Stark County,OH,5969,5842,5739,5705,5601,5505,5512,5457,5418,5342
39153,Summit County,OH,28073,28042,28298,28728,29317,30045,30552,30820,30817,31011
39155,Trumbull County,OH,209840,208834,207191,206328,204973,203328,201715,200281,198539,197974
39157,Tuscarawas County,OH,92543,92483,92413,92602,92652,92739,92560,92308,92079,91987
39159,Union County,OH,41573,41402,40861,40604,40136,40086,39879,39460,39139,38682
39161,Van Wert County,OH,28678,28625,28636,28347,28334,28319,28177,28283,28253,28275
39163,Vinton County,OH,13405,13380,13221,13303,13210,13082,13022,13082,13145,13085
39165,Warren County,OH,5782,5677,5544,5518,5458,5374,5345,5265,5247,5254
39167,Washington County,OH,17626,17355,17146,16897,16868,16832,16621,16522,16402,16326
39169,Wayne County,OH,30074,30294,30320,29990,29891,29430,29974,29797,29810,29927
39171,Williams County,OH,22589,24406,26735,29591,32106,35301,34213,33467,35469,37589
39173,Wood County,OH,125950,127124,128425,129013,129337,129285,129768,130437,130441,130817
39175,Wyandot County,OH,22588,22643,22545,22460,22283,22176,22071,22063,21918,21772
40001,Adair County,OK,7679,7546,7468,7387,7368,7145,7005,7051,7074,7152
40003,Alfalfa County,OK,5629,5648,5668,5856,5821,5917,5936,5913,5765,5702
40005,Atoka County,OK,14214,14169,14030,13901,13924,13889,13894,13779,13795,13758
40007,Beaver County,OK,5631,5634,5590,5563,5532,5455,5435,5364,5318,5311
40009,Beckham County,OK,22061,22308,23070,23468,23596,23554,22427,21779,21720,21859
40011,Blaine County,OK,21295,21083,21127,21325,21455,21636,22062,22373,22771,23021
40013,Bryan County,OK,30377,31267,32251,33034,33664,34792,35839,36999,38059,39627
40015,Caddo County,OK,29703,29602,29728,29580,29440,29433,29630,29356,29028,28762
40017,Canadian County,OK,116361,119397,122500,125943,129321,133158,136386,140001,144426,148306
40019,Carter County,OK,27746,27627,27637,27600,27517,27439,27304,27214,27040,26797
40021,Cherokee County,OK,25963,25989,25958,26017,25895,25732,25768,25805,26014,26196
40023,Choctaw County,OK,13849,13609,13563,13397,13317,13231,13045,12925,12833,12589
40025,Cimarron County,OK,2471,2476,2398,2328,2294,2225,2189,2152,2165,2137
40027,Cleveland County,OK,8677,8674,8609,8515,8399,8284,8245,8162,7995,7956
40029,Coal County,OK,5911,5927,5902,5763,5727,5608,5652,5630,5520,5495
40031,Comanche County,OK,1886,1882,1914,1926,1950,1827,1838,1759,1736,1700
40033,Cotton County,OK,6172,6180,6160,6164,6131,6006,5933,5863,5820,5666
40035,Craig County,OK,15060,14985,14763,14701,14639,14709,14465,14332,14300,14142
40037,Creek County,OK,70248,70651,70760,70575,70559,70801,71191,71890,71730,71522
40039,Custer County,OK,4279,4225,4219,4261,4340,4434,4588,4857,4934,5068
40041,Delaware County,OK,117665,117901,117027,116831,116487,115767,115657,115246,114297,114135
40043,Dewey County,OK,4810,4785,4817,4857,4966,4984,4905,4899,4931,4891
40045,Ellis County,OK,28424,28765,29089,29030,28963,28999,28942,28735,28646,28553
40047,Garfield County,OK,56072,56048,56761,56938,57161,57698,58785,59032,59701,60061
40049,Garvin County,OK,27577,27468,27345,27429,27620,27920,27940,27857,27746,27711
40051,Grady County,OK,25021,25097,25270,25101,25215,25089,24869,24773,24774,24633
40053,Grant County,OK,17886,17947,18038,18046,18074,18016,18064,18103,18180,18265
40055,Greer County,OK,6210,6144,6055,6139,6123,6031,5954,5793,5814,5712
40057,Harmon County,OK,2921,2934,2914,2891,2801,2782,2712,2710,2691,2653
40059,Harper County,OK,6008,5937,5862,5842,5829,5781,5667,5580,5508,5436
40061,Haskell County,OK,4273,4235,4215,4126,4101,4089,4026,4019,3990,3968
40063,Hughes County,OK,14030,13752,13661,13643,13684,13592,13417,13265,13305,13279
40065,Jackson County,OK,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626
40067,Jefferson County,OK,658215,658109,658061,659265,659972,660455,660343,659599,659429,658573
40069,Johnston County,OK,169678,172446,174383,177227,180710,185104,190843,196374,202692,209339
40071,Kay County,OK,46430,45847,45684,45541,45451,45226,44901,44403,43944,43538
40073,Kingfisher County,OK,15065,15160,15022,15300,15504,15588,15613,15688,15814,15765
40075,Kiowa County,OK,1404,1431,1409,1392,1380,1384,1342,1365,1379,1406
40077,Latimer County,OK,11157,11182,11009,10794,10779,10624,10550,10318,10175,10073
40079,Le Flore County,OK,50525,50504,50343,50301,50211,50018,50144,50020,50093,49853
40081,Lincoln County,OK,14089,14339,14180,14063,14025,13866,13728,13475,13184,13024
40083,Logan County,OK,22308,22242,21928,22031,21866,21729,21732,21739,21673,21466
40085,Love County,OK,9412,9387,9572,9700,9741,9815,10016,10076,10156,10253
40087,McClain County,OK,34733,35196,35580,36457,37244,37973,38597,39306,39887,40474
40089,McCurtain County,OK,33204,33309,33345,33228,33192,33173,33078,33031,32967,32832
40091,McIntosh County,OK,14311,14223,13883,14027,14064,14031,14057,14080,14322,14378
40093,Major County,OK,7518,7639,7700,7710,7785,7771,7751,7684,7627,7629
40095,Marshall County,OK,93122,93895,94260,94356,94257,94585,95113,95572,96170,96774
40097,Mayes County,OK,41314,41324,41151,40963,40918,40889,41035,40988,41210,41100
40099,Murray County,OK,39533,39365,39311,39178,39215,39430,39347,39803,39943,40096
40101,Muskogee County,OK,71129,70763,70529,70172,69725,69319,69012,69027,68324,67997
40103,Noble County,OK,47454,47294,47190,47240,47367,47515,47398,47329,47543,47744
40105,Nowata County,OK,10524,10624,10610,10557,10505,10519,10415,10322,10278,10076
40107,Okfuskee County,OK,12230,12333,12335,12298,12167,12107,12079,12076,12081,11993
40109,Oklahoma County,OK,720762,730808,743403,756187,766882,777373,784611,786068,790593,797434
40111,Okmulgee County,OK,40082,39783,39551,39396,39079,39065,39075,38819,38321,38465
40113,Osage County,OK,16274,16341,16176,16080,15970,15865,15811,15842,15938,15949
40115,Ottawa County,OK,6096,6064,6029,6044,6030,5934,5905,5817,5752,5704
40117,Pawnee County,OK,6980,6978,6863,6863,6822,6769,6719,6665,6573,6414
40119,Payne County,OK,77416,78238,78725,79698,80520,81363,81850,81908,82172,81784
40121,Pittsburg County,OK,45795,45717,45544,45267,44847,44716,44335,44154,43870,43654
40123,Pontotoc County,OK,30047,29773,30295,30667,30783,30857,31470,31709,31881,32174
40125,Pottawatomie County,OK,21727,22028,22331,22574,22740,23123,23605,23916,24209,24383
40127,Pushmataha County,OK,11594,11416,11252,11206,11117,11162,11070,11118,11192,11096
40129,Roger Mills County,OK,3648,3761,3767,3732,3761,3773,3671,3661,3646,3583
40131,Rogers County,OK,87017,87562,88101,88727,89366,90080,90992,91435,91801,92459
40133,Seminole County,OK,423051,426334,430537,435503,441399,448318,455945,462801,468122,471826
40135,Sequoyah County,OK,42509,42421,42050,41814,41852,41782,41867,41742,41585,41569
40137,Stephens County,OK,26117,25750,25703,25551,25406,25446,25637,25736,26007,25925
40139,Texas County,OK,26042,25928,25791,25685,25659,25660,25805,25650,25506,25398
40141,Tillman County,OK,7986,8002,7828,7728,7670,7567,7525,7399,7323,7250
40143,Tulsa County,OK,604973,609204,615181,623705,630918,640470,645951,646437,647683,651552
40145,Wagoner County,OK,73426,74035,74984,75654,75651,76733,77662,78984,80123,81289
40147,Washington County,OK,17626,17355,17146,16897,16868,16832,16621,16522,16402,16326
40149,Washita County,OK,11543,11546,11582,11701,11560,11687,11433,11055,11036,10916
40151,Woods County,OK,8903,8791,8851,9000,9250,9303,9157,9069,8893,8793
40153,Woodward County,OK,19998,20111,20670,21240,21536,21608,20975,20531,20312,20211
41001,Baker County,OR,27066,27049,27053,27009,27122,27355,27884,28254,28353,29210
41003,Benton County,OR,222593,229171,234938,239461,244841,251591,259212,266585,272266,279141
41005,Clackamas County,OR,376788,379592,383074,387442,393378,399647,406625,412442,415416,418187
41007,Clatsop County,OR,37088,37228,37415,37113,37449,37797,38678,39101,39711,40224
41009,Columbia County,OR,24723,24709,24413,24284,24049,24115,24026,23695,23586,23457
41011,Coos County,OR,32970,32507,31978,31949,32779,32343,31916,31396,31486,31563
41013,Crook County,OR,20884,20638,20607,20699,20956,21455,22306,23065,23825,24404
41015,Curry County,OR,48971,49819,50806,50775,51109,50290,50283,49794,49338,48954
41017,Deschutes County,OR,157742,159660,161359,165299,169512,174246,180666,186744,191905,197692
41019,Douglas County,OR,286977,292548,298708,306234,314545,322025,328219,335816,342989,351154
41021,Gilliam County,OR,1882,1951,1952,1943,1930,1868,1857,1862,1893,1912
41023,Grant County,OR,17886,17947,18038,18046,18074,18016,18064,18103,18180,18265
41025,Harney County,OR,7400,7358,7247,7161,7127,7150,7243,7258,7292,7393
41027,Hood River County,OR,22445,22442,22548,22577,22675,22927,23070,23398,23267,23382
41029,Jackson County,OR,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626
41031,Jefferson County,OR,658215,658109,658061,659265,659972,660455,660343,659599,659429,658573
41033,Josephine County,OR,82879,82702,82755,83131,83377,84528,85504,86584,87150,87487
41035,Klamath County,OR,66322,66308,65909,65682,65280,65670,66198,66810,67687,68238
41037,Lake County,OR,64735,64251,63954,63796,64044,64260,63903,64111,64317,64386
41039,Lane County,OR,1736,1743,1684,1698,1666,1630,1593,1548,1546,1535
41041,Lincoln County,OR,14089,14339,14180,14063,14025,13866,13728,13475,13184,13024
41043,Linn County,OR,211705,214207,215485,216488,218129,220271,222188,224379,225763,226706
41045,Malheur County,OR,31349,30964,30751,30634,30344,30211,30340,30385,30553,30571
41047,Marion County,OR,30816,30652,30484,30224,30199,30119,29960,29792,29750,29709
41049,Morrow County,OR,34790,34810,34834,34846,34937,34943,34922,34911,35113,35328
41051,Multnomah County,OR,737276,749742,760198,766532,778430,790008,803212,807885,809072,812855
41053,Polk County,OR,20667,20558,20420,20342,20249,20194,20145,20147,20019,19964
41055,Sherman County,OR,6018,6053,6120,6090,6067,5964,5955,5936,5917,5917
41057,Tillamook County,OR,25254,25408,25287,25343,25321,25561,26116,26522,26710,27036
41059,Umatilla County,OR,76094,76804,77005,76875,76685,76467,76686,77120,77421,77950
41061,Union County,OR,41573,41402,40861,40604,40136,40086,39879,39460,39139,38682
41063,Wallowa County,OR,7012,6979,6801,6771,6779,6813,6915,7025,7058,7208
41065,Wasco County,OR,25284,25216,25370,25323,25268,25457,25782,26296,26432,26682
